coord.TE,chrom.TE,start.TE,end.TE,TE,peak.ID,score,strand,class/fam,unmerged,H3K27ac_adipose_tissue,H3K27ac_adrenal_gland,H3K27ac_amnion,H3K27ac_angular_gyrus,H3K27ac_aorta,H3K27ac_ascending_aorta,H3K27ac_body_of_pancreas,H3K27ac_breast_epithelium,H3K27ac_caudate_nucleus,H3K27ac_chorion,H3K27ac_chorionic_villus,H3K27ac_cingulate_gyrus,H3K27ac_colonic_mucosa,H3K27ac_coronary_artery,H3K27ac_dorsolateral_prefrontal_cortex,H3K27ac_duodenal_mucosa,H3K27ac_endocrine_pancreas,H3K27ac_esophagus,H3K27ac_esophagus_muscularis_mucosa,H3K27ac_esophagus_squamous_epithelium,H3K27ac_gastrocnemius_medialis,H3K27ac_gastroesophageal_sphincter,H3K27ac_heart_left_ventricle,H3K27ac_heart_right_ventricle,H3K27ac_kidney,H3K27ac_large_intestine,H3K27ac_layer_of_hippocampus,H3K27ac_liver,H3K27ac_lung,H3K27ac_mucosa_of_rectum,H3K27ac_muscle_layer_of_colon,H3K27ac_muscle_layer_of_duodenum,H3K27ac_muscle_of_leg,H3K27ac_muscle_of_trunk,H3K27ac_ovary,H3K27ac_pancreas,H3K27ac_parathyroid_adenoma,H3K27ac_Peyer's_patch,H3K27ac_placenta,H3K27ac_placental_basal_plate,H3K27ac_prostate_gland,H3K27ac_psoas_muscle,H3K27ac_rectal_smooth_muscle_tissue,H3K27ac_right_atrium_auricular_region,H3K27ac_right_cardiac_atrium,H3K27ac_right_lobe_of_liver,H3K27ac_sigmoid_colon,H3K27ac_skeletal_muscle_tissue,H3K27ac_small_intestine,H3K27ac_spinal_cord,H3K27ac_spleen,H3K27ac_stomach,H3K27ac_subcutaneous_abdominal_adipose_tissue,H3K27ac_suprapubic_skin,H3K27ac_temporal_lobe,H3K27ac_testis,H3K27ac_thoracic_aorta,H3K27ac_thymus,H3K27ac_thyroid_gland,H3K27ac_tibial_artery,H3K27ac_tibial_nerve,H3K27ac_transverse_colon,H3K27ac_trophoblast,H3K27ac_upper_lobe_of_left_lung,H3K27ac_urinary_bladder,H3K27ac_uterus,H3K27ac_vagina,specificity.score
chr13:113901214-113901605,chr13,113901214,113901605,MSTB,MACS_peak_1490,392,-,LTR/ERVL-MaLR,MSTB,0.896318,0.853896333333333,1.082505,0.7318505,0.651992666666667,0.507031,0.699018666666667,0.5866735,0.1754145,0.876198,1.332069,0.3989715,0.495802666666667,0.27519,0.7547245,0.0489128,0.814529,0.743768,0.883829333333333,0.540838666666667,1.102858,0.2281236,0.504496,1.39842566666667,0.8214735,0.1009977,0.632870666666667,0.508601,0.605089666666667,0.393511666666667,0.3248245,0.349317,0.1655785,1.18688,0.745305,0.819309666666667,0.4557735,0.747056666666667,0.839504333333334,0.564898,0.792831,1.057586,0.36142,0.575952333333333,0.2735205,0.939995333333334,0.280884666666667,0.09539865,0.343275666666667,0,0.991163666666667,0.685697333333333,1.316175,0.86452,0.6952545,0.561465,0.544205666666667,0.460747666666667,0.617736333333333,0.400609,0.769975,0.0892256333333333,1.10761,1.04241766666667,0.259358,0.582559666666667,0.422900333333333,0.0486959482006549
chr13:24740290-24740648,chr13,24740290,24740648,L2c,MACS_peak_1437,0,-,LINE/L2,L2c,1.96876,0.648067666666667,1.06719,1.71246,1.67551333333333,0.947248,3.21300666666667,1.62438,1.667265,1.88899,0.946077333333333,2.82873,1.071623,1.604735,2.043385,1.08441,3.24361,0.774377,1.56216666666667,1.42555333333333,0.332019666666667,1.21922766666667,0.775433333333334,0.269419666666667,1.90971,0.0524611499999999,2.82784333333333,3.6847,0.700348333333334,1.20141,1.3128195,1.109154,0.392808,0.0668017500000001,0.88647,1.96432333333333,0.737844,0.841966333333333,0.969188,0.6651425,1.56868666666667,0.286471,1.05203,0.905304,0.9453015,2.59476,1.13257366666667,1.20204,0.788270333333334,2.17377,1.81726,1.05711666666667,0.977128,1.04913,1.468392,0.830197,0.608359333333333,2.146728,1.31799,0.748840333333334,6.11745333333333,1.64389333333333,1.097796,1.37842266666667,0.613839,2.34255333333333,2.08765,0.482995876225046
chr13:24740723-24740873,chr13,24740723,24740873,MER5A,MACS_peak_1437,0,+,DNA/hAT-Charlie,MER5A,0.540104,0.714999333333333,2.373535,1.25705,0.771268,1.242115,4.00131,0.6807605,2.573225,2.275925,1.30763533333333,1.60536,0.885486666666667,2.55774,0.5793525,0.646334,2.07194,0.697876333333333,2.1631,1.25319433333333,0.957658,1.555264,0.494038666666667,0.167078666666667,1.38839,0.12442495,2.94152333333333,4.46361666666667,1.32713333333333,0.879162333333334,0.422927,1.256475,0,0.3878445,1.29147,1.31291966666667,0.792689,0.907349666666667,0.744486,0.640095,1.55172,0.702153333333334,0.596351,0.77343,0.4201425,5.05829333333333,1.22843366666667,0.6436395,0.893041,0.177919,1.72708333333333,1.18328733333333,0.642485,1.19184,1.98371,0.907105,0.852683666666667,0.63057,1.87205333333333,0.888681666666667,3.78316,1.029653,0.268096,1.183343,0.256732,2.42021666666667,0.864822666666667,0.279912172680883
chr13:24740950-24741103,chr13,24740950,24741103,MLT1A1,MACS_peak_1437,154,-,LTR/ERVL-MaLR,MLT1A1,1.70966,0.669503000000001,1.054035,0.641459,0.539632666666667,1.187079,2.87455333333333,1.24346,3.576825,1.1290175,1.23290566666667,1.622915,0.698293666666667,1.295608,2.151085,0.217738,0.0221895999999999,1.41259733333333,1.95679,1.271881,0.499004666666667,1.46236333333333,0.505574,1.08699733333333,1.234251,0.202647,2.76065333333333,4.78876333333333,0.890298333333334,0.923272,0.585085,0.958523,0,0.56549,0.42358,0.464593666666667,0.788539,1.02023766666667,0.642390333333334,0.269861,1.73264666666667,0.218850333333333,0.854808,1.02441333333333,0.197148,6.13002333333333,0.796449333333333,0.8245255,0.321022333333333,2.19719,1.20318666666667,1.50413666666667,1.45739,0.898789,2.592855,1.115845,1.64901833333333,0.234619333333333,2.08953333333333,0.818571666666667,4.04455,0.660548666666667,0.852461,0.853044,0.21384,2.39648666666667,1.93172333333333,0.395503163916424
chr13:28033879-28034005,chr13,28033879,28034005,AluJb,MACS_peak_1442,0,+,SINE/Alu,AluJb,1.43176,1.39914666666667,0.5735695,0.460612,0.520070666666667,0.549934,0.438592433333334,0.6039565,0.578009,0.3439795,0.534952,1.323705,0.765554,0.4265345,0.670908,0.0100313000000001,0.0628706000000001,0.684508666666667,1.33613733333333,0.815612,0.401383333333334,0.346241333333333,0.241132333333333,0.963898666666667,0.4514515,0.13834872,1.45789666666667,0.410599333333333,0.454772333333333,0.739428333333334,0.579415,0.7322195,0.3734665,0.919703500000001,0.738901,2.45865333333333,0.7718185,0.759441,0.573192,0.44845345,0.893510666666667,0.0821850000000001,0.4168025,0.77457,0.269284,0.344622333333333,0.839618,0.7572545,0.658868333333334,0,0.493897666666667,0.530003666666667,0.9650525,0.628198,1.0888,0.7219025,0.535194333333333,1.130623,0.433953,0.594985666666667,0.648597,0.492000333333333,0.1748615,0.591240666666667,1.17296,0.819424666666667,0.3106481,0.41343576767441
chr13:31271450-31271676,chr13,31271450,31271676,L2c,MACS_peak_1445,0,+,LINE/L2,L2c,1.47286,2.37611666666667,1.236085,1.634295,0.827907666666667,2.054005,1.58668766666667,2.55836,3.028925,0.590986,0.831841333333333,1.851795,3.95249333333333,2.66666,1.37012,1.30195,1.37713,0.982624333333333,1.39398666666667,1.9823,0.946188,1.41752333333333,1.39931766666667,0.980236666666667,2.45274,1.50698,1.58235333333333,1.97911666666667,1.26768033333333,2.93473033333333,0.813976,1.639665,0.491351,0.5103615,1.46879,1.21741,1.1748445,1.26878966666667,1.60155333333333,1.3366,1.02682233333333,0.853092333333333,1.823605,0.944791666666667,1.471665,4.38776666666667,1.76266,2.57493,0.984553333333333,3.53718,9.28413,2.00245,1.95874,2.69869,1.024373,0.96774,1.58312666666667,1.61778933333333,1.43678666666667,1.90124266666667,1.69917333333333,1.19286333333333,1.771055,2.15576333333333,0.364874,1.08899666666667,1.72631066666667,0.705402236603039
chr13:33606935-33607164,chr13,33606935,33607164,L2d2,MACS_peak_1447,0,+,LINE/L2,L2d2,0.109866,0.828902666666667,1.049645,0.607808,0.448449666666667,0.446311,1.63679766666667,1.258915,0.0592345,0.556815,0.877065666666667,0.227379,1.54895566666667,0.779522,0.375536,0,3.26276,0.362141,1.26218666666667,0.873739666666667,0.84759,0.727041,0.430584666666667,0.255001333333333,1.78516,0.4747305,0.485842,1.04453866666667,0.494475333333333,0.442493333333333,1.40561,1.655625,0.39653,0.394944,0.276282,0,6.91386,0.853443,0.608066666666667,0.6927815,1.00786533333333,0.623031666666667,0.440917,0.744240666666667,0.5407155,0.618439333333333,0.772425333333334,1.308865,1.557024,0.31192,6.11824333333333,0.771750666666667,0.547242,1.05528,0.6943185,1.066736,0.239122,0.601164333333333,1.161064,0.498831,0.550402666666667,1.67639333333333,1.897425,2.58119333333333,0.625356,0.751140666666667,1.168667,0.533682665359659
chr13:42180070-42180450,chr13,42180070,42180450,L2b,MACS_peak_1456,0,+,LINE/L2,L2b,0.740581,0.616228333333333,2.649965,1.28531,0.836690333333334,0.393624,0.300439333333333,0.605991,0.8864285,2.304275,4.7324,1.0308855,0.196894666666667,0.43507,0.8353065,0.202843,0,0.554100333333334,0.530173266666667,0.556751333333333,0.670372333333333,0.510100333333333,1.15076,0.469909666666667,0.559452,4.56189,0.901441666666667,0.567916333333333,2.00659,0.447485,0.548695,0.5988655,0.2922745,0.0127368000000001,1.06196,0.256142666666667,0.489044,0.841864333333334,1.85613666666667,4.67718,0.618247333333333,0.686252,0.510168,0.608915666666667,1.174105,0.184552366666667,0.643977666666667,0.934346,1.33429333333333,0.615253,0.450882,0.672356333333333,0.2175345,0.703744,1.28952,0.842269,0.495920333333333,0.758669333333333,0.675761666666667,0.459758333333333,1.00813166666667,0.564825,2.439385,0.980089,0.608979,0.574185666666667,0.948514666666667,0.318797212913272
chr13:50239988-50240055,chr13,50239988,50240055,L2c,MACS_peak_1466,0,-,LINE/L2,L2c,1.48645,0.661016,0.9486945,0.7545615,0.212149333333333,0.149197,0.843115333333333,0.7407935,0.7699655,1.0090895,1.11231666666667,0.1310645,0.974773333333333,0.2495065,1.075485,0.836187,0,0.647614666666667,0.803821,0.460110666666666,0.856026,0.116748333333333,0.189705666666667,1.00671333333333,1.5679,0,0.510742,0.537837666666667,1.48128833333333,0.40196,0.1365175,0.6010035,0,1.566655,0.3645,1.25867666666667,0.4650765,0.95899,0,0.9155685,0.382058,0.188694333333333,0,0.360581666666667,0,0.864373333333334,0.218108,0.403551,0.303888466666667,0,0.714021333333334,0.969372066666667,0.327462,0.484518,1.888875,0.3633615,0.303262,0.595800666666667,0.502742333333333,0.513845666666667,0.300962666666667,0.246629,0.281333,0.738487,0.511886,0.843444333333333,1.032444,0.14707642372197
chr13:50240056-50240558,chr13,50240056,50240558,LTR53,MACS_peak_1466,503,-,LTR/ERVL,LTR53,0.809434,0.483401666666667,1.54183,0.494848,0.115465666666667,0.0841244999999999,0.862519,0.6447075,0.3950395,0.48075075,0.878566333333333,1.0068875,0.716179,0.8961725,1.1396965,0.191212,0,0.442703,0.587241333333333,0.734273333333334,0.655803333333333,0.275696833333333,0.354332666666667,0.589015333333333,0.7777555,0,0.656975,0.595298666666667,1.12113633333333,0.463394,0.7863795,0.5550345,0.0211603,0.954579,0.407317,0.315992,0.63155,0.604384,0.873824666666667,1.134934,0.894123666666667,0.468339,0.324115,0.414675333333333,0.2721905,0.357520333333333,0.555951,0.530477,0.506363666666667,0.298456,0.691898333333333,0.43574,0.1337585,0.986474,1.090085,0.753524,0.398596,0.953209333333334,0.416578333333333,0.428317666666667,0.3338118,0.223616333333333,0.2060025,0.835261666666667,0.567079,0.490339,1.042302,0.164270175628026
chr13:51415720-51415892,chr13,51415720,51415892,FAM,MACS_peak_1468,0,+,SINE/Alu,FAM,0,1.016701,0.218886,0.160013,0.47332,0.3205915,0.571776333333333,0.3738275,1.265695,0.947039,0.725896333333333,0.2111405,0.247111333333333,0.706282,1.38345,0.95016,0,0.247567666666667,0.0725609666666667,0.249449033333333,0.160977333333333,0.1910911,0.560199333333333,0.715367333333333,1.095489,0.35797,0.261572333333333,0.192077666666667,0.728738333333334,0.5383,0.3277435,0.8412555,0.3208745,0.2915925,0.891076,0,0.3290405,0.463165666666667,0.346512056666667,0.7932395,0.527489333333333,0.472013666666667,0,0.286101,0.384587,0,0.465243333333333,0.47687,0.594622333333333,0.161067,0.376816333333333,0.448545333333333,0.4538365,0.821041,1.07771,0.2951535,0.299133,2.44241833333333,0.701402666666667,0.2288302,0.888073666666667,0.302080666666667,0.4939805,0.345556666666667,0,0.467152666666667,0.0590317666666667,0.474920215134714
chr13:51415893-51416005,chr13,51415893,51416005,MER104,MACS_peak_1468,0,+,DNA/TcMar-Tc2,MER104,0.444347,0.876795333333333,0,0.7291355,0.406373333333333,0.157971,0.371207666666667,0.609755,1.534995,0.2831915,0.102437933333333,0.0784045,0,0.609349,1.1546375,0.625279,0,0.198312666666667,0.418796333333333,0.219099266666667,0.290912,0.312841,0.359512333333333,0.0389856666666667,0.249308,0,0.422735,0.151112,0.292168666666667,0.530040666666667,0.08241795,0.847066,0.2334025,0,0.619452,0.127596333333333,0.3408055,0.432070666666667,0.854270666666667,0.827252,0.500064666666667,0.468220466666667,0,0.240080666666667,0,0,0.301046666666667,0.29102,0.0303648333333333,0,0.00589464666666667,0.362000666666667,0.0914504499999999,1.01695,1.08475,0.377168,0.646308666666667,2.558054,0.430330666666667,0.338248666666667,0.744540133333333,0.259658,0.567345,0.314248,0,0.565357666666667,0,0.517012744136876
chr13:51823332-51823391,chr13,51823332,51823391,L2c,MACS_peak_1469,0,+,LINE/L2,L2c,0,0.683779,1.03244,9.942915,1.12044666666667,0.122176,0.6975625,1.107199,12.793875,0.2801405,0.823534,11.1921,0.0790253333333333,0,6.64212,0.587418,0,0.323895333333333,2.01938333333333,0.351862333333333,0.503043333333333,1.35243333333333,1.57045566666667,1.08326033333333,1.7727205,0,14.0295666666667,0.283049466666667,1.37476766666667,0.54224,4.277025,1.213968,0.7794775,0.3887755,0.618778,0.994763333333333,0.673553,0.740454333333334,0.0857775,0.4684295,0.852458,1.53040333333333,1.10958,1.633061,1.579855,0,1.22038333333333,0.229341,0.593102,0.567756,0.87423,0.583482666666667,0.4414415,0.463234,21.779535,0.423189,0.860122666666667,0.67593,1.23322933333333,0.305692,0.946514666666667,1.29452,0.8095525,0.486435666666667,1.29686,0.795056,1.12965266666667,0.549366237614009
chr13:51823416-51823743,chr13,51823416,51823743,MamRep137,MACS_peak_1469,0,+,DNA/TcMar-Tigger,MamRep137,0.707702,0.864307666666667,0.691515,7.628095,0.393273,0.7497445,0.938245,0.7367415,11.753105,0.1368045,0.641461333333333,9.86555,0.825894,0.5878185,9.359455,0.705057,0.623504,0.630925233333333,1.49075533333333,0.429182,0.4200761,1.66123,1.03537066666667,0.477633,1.262609,0.2270545,18.2518333333333,0.208888666666667,0.860083333333334,0.84328,1.74118,0.5448895,0.623988,0.478736,1.00235,1.042519,0.5913115,0.869729333333334,0.177954666666667,0.6936165,1.29401666666667,0.253248,1.83176,1.380738,0.6356665,0,1.51625666666667,0,0.315029,1.48324,0.507761333333333,0.751451333333334,0.01068195,0.956175,18.6099,0.654618,0.526722333333333,2.71150333333333,1.48335333333333,0.411239,0.492758666666667,0.940407666666667,0.5721275,0.354427266666667,0.731225,0.775193,0.92914,0.426915732133981
chr13:52392984-52393061,chr13,52392984,52393061,MIRc,MACS_peak_1470,0,-,SINE/MIR,MIRc,0.74648,0.578322333333333,2.514,1.0856385,1.139068,2.89413,0.990241,0.911266,1.5748,1.1902305,0.74084,1.4933595,0.709603333333333,1.777715,0.299184,1.68486,0,1.094179,0.785354666666667,0.644689666666667,1.28166266666667,0.723352,4.25810433333333,2.88814,1.46772,0.2989555,0.636332,0.519547,1.768154,1.12583433333333,1.892755,0.893111,0,0.6619605,0.379842,1.175388,1.300639,1.51338333333333,0.662316666666667,0.768464,1.15894133333333,1.95725733333333,0.442341,7.92396333333333,8.47829,0.234177666666667,1.342283,2.00661,0.879736666666667,0,2.73340333333333,0.805650333333333,0,0.58886,1.723545,0.472793,1.56183033333333,1.06409633333333,0.831809666666667,1.03558366666667,0.977545,0.768648666666667,2.133655,0.692549,0.846817,0.679001666666667,0.592401333333333,0.495306655551221
chr13:97889450-97889492,chr13,97889450,97889492,MIRb,MACS_peak_1484,0,+,SINE/MIR,MIRb,3.3812,0.815179,1.285285,4.05506,1.73090633333333,2.305725,1.27997666666667,3.160165,4.98193,2.4798025,2.19550666666667,5.32889,0.3721,3.2280775,4.25848,1.1823,4.64066,1.45512333333333,6.99368333333334,2.74272666666667,2.29076333333333,5.38286666666667,3.39802666666667,0.720250666666667,1.66752,1.45667,5.51032666666667,2.262019,2.02742333333333,1.112586,3.408195,1.868,3.73862,2.228235,2.21096,0.400125,1.6705,0.882222333333333,1.19093566666667,2.015072,0.807368666666667,4.31613666666667,3.05799,1.81556,4.77967,6.16920666666667,3.93076566666667,1.860995,1.74718,3.4095,1.002975,1.25771,6.80577,1.06199,5.28403,2.28237,0.813912,0.275611333333333,1.427549,1.399015,3.62058,2.56181333333333,4.39272,2.47156333333333,3.23706,2.76617,2.76085666666667,0.101116459190416
chr13:97889698-97889884,chr13,97889698,97889884,L2c,MACS_peak_1484,0,-,LINE/L2,L2c,2.06713,0.807326,1.16235,2.453175,3.17167,2.051055,1.91217666666667,2.923705,4.305925,1.40787,1.82321,3.66227,0.882782,1.60476,1.885455,0,2.52195,1.69971,4.49317,1.99237333333333,2.82702666666667,4.11578333333333,2.261946,1.57017666666667,0.793817,0.3047785,3.80480666666667,1.62452233333333,3.08152666666667,0.871048666666667,2.954165,2.681635,0.534845,1.52678,0.392451,1.70143666666667,0.752314,0.857288,0.987350333333334,1.768305,0.970156,2.86597333333333,1.066225,1.573052,2.693535,3.61328,4.16791333333333,1.62504,1.593629,1.48323,0.936189666666667,1.80289333333333,3.77323,2.067,4.41235,1.121117,1.01007633333333,0.410481666666667,0.556155333333333,1.14674866666667,2.51441166666667,1.53398,3.823655,2.17331666666667,1.02462,1.92209333333333,3.20138666666667,0.0206083478210941
chr13:97889962-97890093,chr13,97889962,97890093,L2c,MACS_peak_1484,0,-,LINE/L2,L2c,0.974069,1.07631233333333,0.970154,3.623665,1.79569666666667,1.673589,0.922157666666667,4.092535,2.223295,2.0080055,2.48828333333333,2.480265,0.835394333333334,2.997655,3.11632,0,1.36789,0.889723666666667,4.84958333333333,1.210724,2.83972333333333,4.22444333333333,2.66459333333333,0.450896666666667,0.8116955,0.7524095,5.34844666666667,0.922899333333334,2.11545666666667,1.12385133333333,5.2183,2.0468,0.5879915,0.2825415,0.861275,0.87519,1.40729,0.774224,1.045699,1.448545,1.095403,2.20255233333333,1.759005,2.35763,1.02909,3.26107666666667,2.2872648,1.167505,0.939526333333333,1.70758,0.769760333333333,1.124265,1.52448,2.12199,3.86132,1.60083,1.39999833333333,0.817959333333334,0.730737,1.23855333333333,2.43764,1.96455666666667,2.653865,1.628428,0,1.960586,3.16313333333333,0.147012657077629
chr13:99529808-99530096,chr13,99529808,99530096,L2c,MACS_peak_1485,0,+,LINE/L2,L2c,0.489928,0.896402333333334,0.3876945,1.73555,0.395804333333333,1.037999,0.740871333333333,0.771992,1.595995,1.0155625,1.013135,2.753195,0.48727,0.498625,0.909553,0.463784,0.586687,1.01637366666667,1.14734966666667,0.680879,1.15875466666667,1.087722,0.663014,1.90920666666667,0.3963505,0.2750405,1.55796666666667,0.223325996666667,1.175498,0.0865513333333333,1.54015,0.536101,0.9908545,0.6598025,1.49164,0.475367,0.825296,0.385433666666667,0.718163,1.381299,0.888674333333333,0.912890333333333,0.5234745,0.661475,0.7145665,0.258011333333333,0.530507666666667,0.620711,0.310418666666667,0,0.601279,0.517249,0.493178,0.827843,2.3509,0.6532995,0.664220333333334,0.899323666666667,0.9541,0.307241,0.821569,0.519043,1.525108,0.757405,0.0846616,0.519629,0.439644666666667,0.291634370460133
chr14:100009583-100009690,chr14,100009583,100009690,MIRb,MACS_peak_1603,0,-,SINE/MIR,MIRb,0.680136,0.598897,3.9172,1.0536165,0.380438,0.5706405,0.957805,1.5442795,0.2747585,1.8302,1.15223266666667,0.541835,0.249240333333334,0.685405,0.68108159,0,5.23469,1.18210533333333,1.62694166666667,1.35381,1.48162266666667,1.23770366666667,1.32907166666667,1.287355,0.208743,0.735997,0.653131,0.705388666666667,0.748558333333333,0,2.48575,0.1570205,0,1.57009245868377e-16,0.877492,1.61101,0.892921499999999,1.47533333333333,1.21385833333333,0.7504765,1.58821033333333,0.0310936666666667,2.181685,0.617125333333333,1.073803,1.59015666666667,3.35427193333333,0.4928075,0.553726,0.539827,1.75672333333333,1.23833,0.504457,0.513043,0.29552265,1.383705,0.528019333333334,0.259299,0.333359333333333,0.408235666666667,0.464045666666667,1.35748166666667,0.2468325,1.09935266666667,0.179519,1.37364066666667,1.17056166666667,0.443714508447586
chr14:100009728-100010012,chr14,100009728,100010012,L2c,MACS_peak_1603,0,-,LINE/L2,L2c,0.95694,1.587344,2.003995,0.5916255,0.112672333333333,0.6942895,0.9524143,0.817912,1.558435,1.714005,0.789696666666667,0.934748,0.0356736666666667,0.576308,1.267472,1.74024,1.27474,0.816842,2.34811333333333,1.281215,0.702909333333333,0.816315666666667,1.17504533333333,1.23595333333333,1.616875,0.2523165,1.11858566666667,0.996269333333333,0.9972,0.0609683333333333,1.539315,0.523536,0.4970015,0.77393,1.07617,1.15144333333333,0.7979915,0.679347,1.19732066666667,1.470625,1.14148333333333,0.224421,2.970875,0.622277333333333,0.3962115,0.781773,3.67933633333333,0.184724,0.735653333333334,0.456736,1.12025966666667,0.930677333333334,0.3672,0.9258,0.5385045,1.78731,0.408873666666667,0.454446,0.231061333333333,0.604509666666667,0.432472,1.73691666666667,0.2378275,0.714985,0.614169,1.21865066666667,0.752192333333334,0.355905286413667
chr14:100030388-100030506,chr14,100030388,100030506,L1ME4b,MACS_peak_1604,0,-,LINE/L1,L1ME4b,0,1.48885,0.767034,1.5240845,0.312482,1.53314,5.58156333333333,2.21947,2.56462,1.27236,1.731174,3.17291,2.54195,0.7241205,3.077585,0.649771,7.75682,4.91267,15.4277,4.01373333333333,1.46667333333333,11.6294366666667,1.52366366666667,1.75423833333333,2.32479,4.888045,2.68204,4.34892,0.946926333333334,2.59514,5.341925,1.931235,2.51483,0.7859635,1.14769,1.91445666666667,1.37141,2.68760733333333,0.660687666666667,0.2979115,5.46128,0.170502,12.88955,1.75955666666667,0.5544445,4.29900666666667,12.0409933333333,2.61682,2.61784333333333,3.19604,2.21219666666667,4.51359666666667,1.21148,3.4682,3.0727,1.277838,0.915425333333334,0.0365953,4.75435666666667,2.06017,0.841338666666667,8.64513666666667,0.212974,1.48929333333333,2.20435,5.06424,5.98346,0.31912532318584
chr14:100193194-100193643,chr14,100193194,100193643,L2b,MACS_peak_1606,0,+,LINE/L2,L2b,0.477838,0.381345,1.028535,0.3366415,0.0363723333333333,0.296201,1.03996766666667,0.517405,0.658686,0.8297875,1.30236633333333,0.439969,0.684402,0.2908845,0.269873,0,0,0.417891,0.857355333333334,0.299847666666667,0.204795333333333,0.328218666666667,0.149297333333333,0.786412666666667,0.8408345,0.145982,0.223217,0.403479,0.554686666666667,0.310560666666667,0.3532515,0.515388,0.115275,0.3288785,1.27194,1.56177333333333,1.0711605,0.553388333333333,0.614302666666667,0.7758535,0.729739666666667,0.140855033333333,0.3065625,0.360467666666667,0.139918,0.453923666666667,0.412934333333333,0.8545525,0.411743,0,0.351878666666667,0.564302,0.213888,0.239134,0.53945,0.7054995,0.465708666666667,0.261234333333333,0.37411,0.127558666666667,0.471934666666667,0.524333333333333,0.0897958,0.633615666666667,0.517377,0.422967333333333,1.011728,0.204399616443892
chr14:100193634-100193704,chr14,100193634,100193704,MIR1_Amn,MACS_peak_1606,0,+,SINE/MIR,MIR1_Amn,0.978315,0.136226333333333,2.61527,0.3708685,0,0.442377,0.793689,0.495601,1.166547,0.758681,0.642524333333333,0.53173,0.639061333333333,0.5213625,0.456471,0,0,0.765263333333334,0.636851333333333,0.213374333333333,0.335528666666667,0.265255666666667,0.314813,0.408101333333333,0.511882,0,0.858683333333333,0.073254,0,0.271338,0.3475405,0.393299,0,7.85046229341887e-17,2.14163,1.52883333333333,1.466125,0.717266333333333,0.234934333333333,0.707132,0.974894,0.244656333333333,0.193212,0.392941,0,0.491535,0.214050333333333,1.605785,0.465642333333333,0,0.139499333333333,0.759150333333333,0,0.577629,0.222595,0.988607,0.47248,0.952993333333334,0.367855,0.535811666666667,0.315212,0.514024,0.06467255,1.014553,0.976947,0.395442666666667,0.504663666666667,0.35225411861601
