File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF628YNY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR420KZB	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K36me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF722DYJ/, /files/ENCFF501SSP/, /files/ENCFF356LFX/, /files/ENCFF677BOO/, /files/ENCFF560UHZ/	3028080	ENCODE Processing Pipeline	4e5ee2eeb7b4e519a3b3838472a23bfa		https://www.encodeproject.org/files/ENCFF628YNY/@@download/ENCFF628YNY.bed.gz				released	s3://encode-public/2023/02/15/6fea4887-af33-401f-a776-d65568fbfeff/ENCFF628YNY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/15/6fea4887-af33-401f-a776-d65568fbfeff/ENCFF628YNY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF769DCP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR754WUX	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF785OHD/, /files/ENCFF144DPU/	4484677	Roderic Guigo, CRG	43670e7ab3546135be07f57997479e02		https://www.encodeproject.org/files/ENCFF769DCP/@@download/ENCFF769DCP.bed.gz				released	s3://encode-public/2022/01/27/5ae2801e-7f26-46a9-a8fa-c397a6568e43/ENCFF769DCP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/5ae2801e-7f26-46a9-a8fa-c397a6568e43/ENCFF769DCP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF981WBQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR754WUX	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF897RGQ/, /files/ENCFF748YEZ/, /files/ENCFF356LFX/, /files/ENCFF541FFV/, /files/ENCFF862AHB/	2825531	ENCODE Processing Pipeline	801ebfb35e2285333547e22e4539fab3		https://www.encodeproject.org/files/ENCFF981WBQ/@@download/ENCFF981WBQ.bed.gz				released	s3://encode-public/2023/02/27/8de4f4ad-7742-4551-854c-55d4b5467183/ENCFF981WBQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/27/8de4f4ad-7742-4551-854c-55d4b5467183/ENCFF981WBQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF314FVV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR006ANF	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K27ac-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF068QJQ/, /files/ENCFF144DPU/	2495768	Roderic Guigo, CRG	20fca75ed4a77c0c97307a5adff21515		https://www.encodeproject.org/files/ENCFF314FVV/@@download/ENCFF314FVV.bed.gz				released	s3://encode-public/2022/01/27/5e750f3c-b91e-4793-b632-79b680ad2e5c/ENCFF314FVV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/5e750f3c-b91e-4793-b632-79b680ad2e5c/ENCFF314FVV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF303KLN	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR006ANF	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K27ac-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF977ITB/, /files/ENCFF159LCZ/, /files/ENCFF862AHB/, /files/ENCFF897RGQ/	2083587	ENCODE Processing Pipeline	5892c780db1f76fa4b74090c7a5f12f6		https://www.encodeproject.org/files/ENCFF303KLN/@@download/ENCFF303KLN.bed.gz				released	s3://encode-public/2023/02/04/2f8a42b8-3bbb-4ec5-b8be-826973a3b498/ENCFF303KLN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/04/2f8a42b8-3bbb-4ec5-b8be-826973a3b498/ENCFF303KLN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF248TMG	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR308PVP	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens										H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF154GXZ/, /files/ENCFF836QCS/	4129737	Roderic Guigo, CRG	c0ae701aa38c21d93d942161929027a3		https://www.encodeproject.org/files/ENCFF248TMG/@@download/ENCFF248TMG.bed.gz				released	s3://encode-public/2022/01/27/c3a54733-e514-4280-bdd7-643a8a427509/ENCFF248TMG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/c3a54733-e514-4280-bdd7-643a8a427509/ENCFF248TMG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF683XWT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR308PVP	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens										H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF507PPG/, /files/ENCFF408DWM/, /files/ENCFF545EPA/, /files/ENCFF657ARV/, /files/ENCFF356LFX/	2834598	ENCODE Processing Pipeline	1c59dc5a1223cb9060caa5216858ec6c		https://www.encodeproject.org/files/ENCFF683XWT/@@download/ENCFF683XWT.bed.gz				released	s3://encode-public/2023/02/21/05f0b5ad-d982-4ff1-b0ef-2851f706b7b7/ENCFF683XWT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/21/05f0b5ad-d982-4ff1-b0ef-2851f706b7b7/ENCFF683XWT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF758DTU	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR343DFX	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2020-09-10	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF233UJK/, /files/ENCFF041GWX/	1155555	ENCODE Processing Pipeline	e2d4110ebbb14e8ed0f23ab146f4fc0d		https://www.encodeproject.org/files/ENCFF758DTU/@@download/ENCFF758DTU.bed.gz				released	s3://encode-public/2020/07/23/7c7078ce-d824-42ae-9053-022c8e339145/ENCFF758DTU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/7c7078ce-d824-42ae-9053-022c8e339145/ENCFF758DTU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF471HUJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR731AIB	Histone ChIP-seq	/human-donors/ENCDO912EIY/	UBERON:0001114	right lobe of liver	tissue	Homo sapiens										H3K27me3-human	DNA						2022-06-09	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF538KNQ/, /files/ENCFF356LFX/, /files/ENCFF736YPZ/	202063	ENCODE Processing Pipeline	2fa20b3f864de2ddd1573ba48fd8dd12		https://www.encodeproject.org/files/ENCFF471HUJ/@@download/ENCFF471HUJ.bed.gz				released	s3://encode-public/2022/06/06/fe91bb85-6904-429d-ac8b-520e72cb5926/ENCFF471HUJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/06/fe91bb85-6904-429d-ac8b-520e72cb5926/ENCFF471HUJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released			
ENCFF242WDY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR518TWC	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K36me3-human	DNA						2022-06-09	ENCODE			200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF995OML/, /files/ENCFF006EHP/	2024475	ENCODE Processing Pipeline	0af1b29bdb786a776c6455af27f12279		https://www.encodeproject.org/files/ENCFF242WDY/@@download/ENCFF242WDY.bed.gz				released	s3://encode-public/2022/06/06/0db4a11f-7f67-4544-ae62-b9d3887b67a1/ENCFF242WDY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/06/0db4a11f-7f67-4544-ae62-b9d3887b67a1/ENCFF242WDY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	low read depth		
ENCFF249VSU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR011IBZ	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K4me1-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF307VCV/, /files/ENCFF220CYU/	5664976	Roderic Guigo, CRG	a6b08263d4efaff6166edb862b7d8e91		https://www.encodeproject.org/files/ENCFF249VSU/@@download/ENCFF249VSU.bed.gz				released	s3://encode-public/2022/01/28/f20bd1e3-dc64-4714-b5e1-4f8ac512f314/ENCFF249VSU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/f20bd1e3-dc64-4714-b5e1-4f8ac512f314/ENCFF249VSU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF646XHM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR011IBZ	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K4me1-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF872HKS/, /files/ENCFF356LFX/, /files/ENCFF344JCW/, /files/ENCFF983TZP/, /files/ENCFF665BNH/	4948365	ENCODE Processing Pipeline	5677d33c8f28b9734edb9980a8c45db6		https://www.encodeproject.org/files/ENCFF646XHM/@@download/ENCFF646XHM.bed.gz				released	s3://encode-public/2023/02/17/25a7e82c-1184-412d-be04-ac124050696a/ENCFF646XHM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/17/25a7e82c-1184-412d-be04-ac124050696a/ENCFF646XHM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF422VWG	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR265LGX	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF983DXP/, /files/ENCFF547KQF/	4307977	Roderic Guigo, CRG	476f90f4797d162e6fc813d91e847080		https://www.encodeproject.org/files/ENCFF422VWG/@@download/ENCFF422VWG.bed.gz				released	s3://encode-public/2022/01/27/e668b94d-eacd-40b8-88ae-8b6c1dfd49c1/ENCFF422VWG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/e668b94d-eacd-40b8-88ae-8b6c1dfd49c1/ENCFF422VWG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF821HIH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR265LGX	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K9me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF677BOO/, /files/ENCFF128AGU/, /files/ENCFF501SSP/, /files/ENCFF356LFX/, /files/ENCFF412HMX/	2993859	ENCODE Processing Pipeline	7349625d6565a0c8357c0f5fc6adf4ba		https://www.encodeproject.org/files/ENCFF821HIH/@@download/ENCFF821HIH.bed.gz				released	s3://encode-public/2023/02/21/d70e798b-d8f9-4e94-9c55-9d840b58d5c3/ENCFF821HIH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/21/d70e798b-d8f9-4e94-9c55-9d840b58d5c3/ENCFF821HIH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF604DPD	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR960CWQ	Histone ChIP-seq	/human-donors/ENCDO000AAW/	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF617FEU/, /files/ENCFF215OZB/, /files/ENCFF097WGE/, /files/ENCFF975QTX/	358263	ENCODE Processing Pipeline	bf1f61dc782c38d8ed3fdd692e33dfb9		https://www.encodeproject.org/files/ENCFF604DPD/@@download/ENCFF604DPD.bed.gz				released	s3://encode-public/2020/11/20/1f4ae27e-d7c1-4b80-b991-acd1644c14be/ENCFF604DPD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/20/1f4ae27e-d7c1-4b80-b991-acd1644c14be/ENCFF604DPD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, inconsistent platforms, moderate library complexity	insufficient read depth	
ENCFF123BXQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR081JRM	Histone ChIP-seq	/human-donors/ENCDO000AAW/	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K18ac-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF705VZD/, /files/ENCFF936QLZ/, /files/ENCFF356LFX/, /files/ENCFF975QTX/	1649849	ENCODE Processing Pipeline	70ee0a383167849b97e8e03e89ef11af		https://www.encodeproject.org/files/ENCFF123BXQ/@@download/ENCFF123BXQ.bed.gz				released	s3://encode-public/2020/11/13/64fc2658-f118-47e8-b97d-8d5a48d788e9/ENCFF123BXQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/13/64fc2658-f118-47e8-b97d-8d5a48d788e9/ENCFF123BXQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking		
ENCFF416QMJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR527BFF	Histone ChIP-seq	/human-donors/ENCDO058AAA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF575UAW/, /files/ENCFF636HPA/, /files/ENCFF356LFX/	25334	ENCODE Processing Pipeline	1fe115cfc848267401565b26cac02606		https://www.encodeproject.org/files/ENCFF416QMJ/@@download/ENCFF416QMJ.bed.gz				released	s3://encode-public/2020/12/11/7539aef9-d513-4020-a7ef-2a99490abc45/ENCFF416QMJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/11/7539aef9-d513-4020-a7ef-2a99490abc45/ENCFF416QMJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF186XBR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR257BCD	Histone ChIP-seq	/human-donors/ENCDO058AAA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF636HPA/, /files/ENCFF057NRL/, /files/ENCFF356LFX/	1499580	ENCODE Processing Pipeline	3945bb8dab0be18533a70009e4b35a21		https://www.encodeproject.org/files/ENCFF186XBR/@@download/ENCFF186XBR.bed.gz				released	s3://encode-public/2020/12/11/07910720-6786-49b8-96a8-4559d8c9af55/ENCFF186XBR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/11/07910720-6786-49b8-96a8-4559d8c9af55/ENCFF186XBR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length	insufficient read depth	
ENCFF496CTO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR612WDG	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K36me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF771ZJN/, /files/ENCFF346YPE/	4930204	Roderic Guigo, CRG	ad1a9bf446dcac67fc24671b7669c911		https://www.encodeproject.org/files/ENCFF496CTO/@@download/ENCFF496CTO.bed.gz				released	s3://encode-public/2022/01/27/975108c9-f99d-44e6-ad6e-e59ea63634ad/ENCFF496CTO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/975108c9-f99d-44e6-ad6e-e59ea63634ad/ENCFF496CTO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF209WPP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR612WDG	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K36me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF375JWB/, /files/ENCFF815KCM/, /files/ENCFF838BOO/, /files/ENCFF356LFX/, /files/ENCFF365FEQ/	3175138	ENCODE Processing Pipeline	b756e35fc50b29df27fa969cff0ee554		https://www.encodeproject.org/files/ENCFF209WPP/@@download/ENCFF209WPP.bed.gz				released	s3://encode-public/2023/02/16/920a0871-eb6c-4211-8ac5-cf7b84b11593/ENCFF209WPP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/16/920a0871-eb6c-4211-8ac5-cf7b84b11593/ENCFF209WPP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF867WVM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR962OTG	Histone ChIP-seq	/human-donors/ENCDO022IAQ/	CL:0000100	motor neuron	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2021-08-24	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF935IQP/, /files/ENCFF856KJG/, /files/ENCFF067SGW/, /files/ENCFF356LFX/	653457	ENCODE Processing Pipeline	708900209801727ac8a4446157c0f340		https://www.encodeproject.org/files/ENCFF867WVM/@@download/ENCFF867WVM.bed.gz				released	s3://encode-public/2021/08/18/99a350a9-18c1-4e8e-acac-8244e12528ec/ENCFF867WVM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/08/18/99a350a9-18c1-4e8e-acac-8244e12528ec/ENCFF867WVM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.9.0 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking		
ENCFF366AXH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR056CYG	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K4me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF893TQN/, /files/ENCFF110SOB/	1256751	Roderic Guigo, CRG	93efb4384eb1868839e660d76579af2a		https://www.encodeproject.org/files/ENCFF366AXH/@@download/ENCFF366AXH.bed.gz				released	s3://encode-public/2022/01/27/6637895a-6d2c-4dd2-8725-5ac06f18a891/ENCFF366AXH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/6637895a-6d2c-4dd2-8725-5ac06f18a891/ENCFF366AXH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF798JKT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR056CYG	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K4me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF147DMR/, /files/ENCFF542PUW/, /files/ENCFF038SVD/, /files/ENCFF085TOO/	869618	ENCODE Processing Pipeline	abcc905d95dce833136b3968ec2de3ff		https://www.encodeproject.org/files/ENCFF798JKT/@@download/ENCFF798JKT.bed.gz				released	s3://encode-public/2023/02/17/d653c0ae-9897-4046-be6d-2e2a77fb5c2d/ENCFF798JKT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/17/d653c0ae-9897-4046-be6d-2e2a77fb5c2d/ENCFF798JKT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
ENCFF096CLF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR921OXE	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K27me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1	1_1							/files/ENCFF584ACF/, /files/ENCFF110SOB/	1575263	Roderic Guigo, CRG	323bc29af9647e3c2de3cc0df60e7c0f		https://www.encodeproject.org/files/ENCFF096CLF/@@download/ENCFF096CLF.bed.gz				released	s3://encode-public/2022/01/27/adb30881-42c5-4b63-a746-7c7d52a91e44/ENCFF096CLF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/01/27/adb30881-42c5-4b63-a746-7c7d52a91e44/ENCFF096CLF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF122UXJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR921OXE	Histone ChIP-seq	/human-donors/ENCDO305PTK/	EFO:0030018	BLaER1	cell line	Homo sapiens	Interleukin-3, 17β-estradiol, CSF1	10 nM, 100 nM								H3K27me3-human	DNA				formaldehyde		2022-05-10	community		shearing (Covaris generic)		1, 2	1_1, 2_1							/files/ENCFF532DQH/, /files/ENCFF164ALR/, /files/ENCFF038SVD/, /files/ENCFF356LFX/, /files/ENCFF147DMR/	1084973	ENCODE Processing Pipeline	9e56bdb3d7d318015222e93bc7b6580c		https://www.encodeproject.org/files/ENCFF122UXJ/@@download/ENCFF122UXJ.bed.gz				released	s3://encode-public/2023/02/17/c0fb8e8d-1c3f-48ce-8453-d58cf40bf86b/ENCFF122UXJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2023/02/17/c0fb8e8d-1c3f-48ce-8453-d58cf40bf86b/ENCFF122UXJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.1 GRCh38	released			
